"","x","y","t","date_time"
"1008",661872.654894304,5865840.40031371,1369535528,2013-05-25 22:32:08
"1009",661862.535603766,5865844.54783319,1369537350,2013-05-25 23:02:30
"1010",663103.375181997,5866386.04383466,1369542494,2013-05-26 00:28:14
"1011",662989.683865226,5866840.05467562,1369546166,2013-05-26 01:29:26
"1012",662975.25135472,5866837.66316732,1369547974,2013-05-26 01:59:34
"1013",662967.471212142,5866830.55292148,1369549771,2013-05-26 02:29:31
"1014",662968.206786646,5866832.28127388,1369551562,2013-05-26 02:59:22
"1015",662963.388963336,5866827.30863127,1369553369,2013-05-26 03:29:29
"1016",662954.778403028,5866843.78559234,1369555163,2013-05-26 03:59:23
"1017",662957.983707256,5866839.12850737,1369556978,2013-05-26 04:29:38
"1018",662959.950334396,5866829.90917362,1369558777,2013-05-26 04:59:37
"1019",662956.984025789,5866833.46649658,1369560520,2013-05-26 05:28:40
"1020",662954.092048862,5866831.43705875,1369562328,2013-05-26 05:58:48
"1021",662956.126322801,5866830.97134102,1369563672,2013-05-26 06:21:12
"1022",662953.998347562,5866829.52997851,1369565039,2013-05-26 06:43:59
"1023",662954.721647466,5866829.23152367,1369566839,2013-05-26 07:13:59
"1024",662948.995374556,5866829.73954505,1369568183,2013-05-26 07:36:23
"1025",662956.990002698,5866852.51142415,1369569532,2013-05-26 07:58:52
"1026",662952.225152303,5866839.49626885,1369571351,2013-05-26 08:29:11
