,ID,longitude,latitude,date_time,b,t
2024,1008-2013,5.39557,52.8812544,6/30/2013 9:10,2,6/30/2013 09:10:00
2025,1008-2013,5.3955448,52.8812581,6/30/2013 9:25,2,6/30/2013 09:25:00
2026,1008-2013,5.3955737,52.8812157,6/30/2013 9:40,2,6/30/2013 09:40:00
2027,1008-2013,5.3955649,52.881148,6/30/2013 9:55,2,6/30/2013 09:55:00
2028,1008-2013,5.395577,52.8811558,6/30/2013 10:11,2,6/30/2013 10:11:00
2029,1008-2013,5.3955809,52.8811288,6/30/2013 10:26,2,6/30/2013 10:26:00
2030,1008-2013,5.3955747,52.8812036,6/30/2013 10:41,2,6/30/2013 10:41:00
2031,1008-2013,5.39561,52.8810938,6/30/2013 10:56,2,6/30/2013 10:56:00
2032,1008-2013,5.3956003,52.8811329,6/30/2013 11:11,2,6/30/2013 11:11:00
2033,1008-2013,5.3956321,52.8810878,6/30/2013 11:26,2,6/30/2013 11:26:00
2034,1008-2013,5.3955965,52.88104,6/30/2013 11:41,2,6/30/2013 11:41:00
2035,1008-2013,5.3869532,52.8796575,6/30/2013 12:11,2,6/30/2013 12:11:00
2036,1008-2013,5.3858631,52.8726488,6/30/2013 12:26,2,6/30/2013 12:26:00
2037,1008-2013,5.385782,52.8728943,6/30/2013 12:41,2,6/30/2013 12:41:00
2038,1008-2013,5.3786424,52.8715143,6/30/2013 12:59,2,6/30/2013 12:59:00
2039,1008-2013,5.3786909,52.8715397,6/30/2013 13:14,2,6/30/2013 13:14:00
2040,1008-2013,5.3787002,52.8715302,6/30/2013 13:30,2,6/30/2013 13:30:00
2041,1008-2013,5.3788868,52.8714689,6/30/2013 13:45,2,6/30/2013 13:45:00
2042,1008-2013,5.3877844,52.8734259,6/30/2013 14:00,2,6/30/2013 14:00:00
2043,1008-2013,5.3861576,52.8729352,6/30/2013 14:15,2,6/30/2013 14:15:00
2044,1008-2013,5.386134,52.8728888,6/30/2013 14:30,2,6/30/2013 14:30:00
2045,1008-2013,5.3861516,52.8728943,6/30/2013 15:00,2,6/30/2013 15:00:00
2046,1008-2013,5.3861459,52.8728167,6/30/2013 15:15,2,6/30/2013 15:15:00
2047,1008-2013,5.3739342,52.8948099,6/30/2013 15:30,2,6/30/2013 15:30:00
2048,1008-2013,5.3622169,52.8907145,6/30/2013 16:00,2,6/30/2013 16:00:00
2049,1008-2013,5.3959874,52.8812149,6/30/2013 16:30,2,6/30/2013 16:30:00
2050,1008-2013,5.396125,52.8811579,6/30/2013 17:00,2,6/30/2013 17:00:00
2051,1008-2013,5.3960589,52.8810213,6/30/2013 17:30,2,6/30/2013 17:30:00
2052,1008-2013,5.3961244,52.8810753,6/30/2013 18:00,2,6/30/2013 18:00:00
2053,1008-2013,5.396207,52.881153,6/30/2013 18:29,2,6/30/2013 18:29:00
2054,1008-2013,5.3962198,52.8811661,6/30/2013 18:44,2,6/30/2013 18:44:00
2055,1008-2013,5.3960465,52.8808417,6/30/2013 19:14,2,6/30/2013 19:14:00
2056,1008-2013,5.395646,52.8811315,6/30/2013 19:29,2,6/30/2013 19:29:00
2057,1008-2013,5.3954014,52.8809253,6/30/2013 19:59,2,6/30/2013 19:59:00
2058,1008-2013,5.4042448,52.9185267,6/30/2013 20:29,2,6/30/2013 20:29:00
2059,1008-2013,5.4040223,52.9185135,6/30/2013 20:59,2,6/30/2013 20:59:00
2060,1008-2013,5.4041459,52.9185736,6/30/2013 21:29,2,6/30/2013 21:29:00
2061,1008-2013,5.404164,52.9186066,6/30/2013 22:00,2,6/30/2013 22:00:00
2062,1008-2013,5.4041576,52.9186007,6/30/2013 22:30,2,6/30/2013 22:30:00
2063,1008-2013,5.4041387,52.9185958,6/30/2013 23:00,2,6/30/2013 23:00:00
2064,1008-2013,5.4041427,52.918576,6/30/2013 23:30,2,6/30/2013 23:30:00
2065,1008-2013,5.4041576,52.9185997,7/1/2013 0:01,2,7/01/2013 00:01:00
2066,1008-2013,5.4041334,52.9185971,7/1/2013 0:30,2,7/01/2013 00:30:00
2067,1008-2013,5.4041215,52.9185603,7/1/2013 1:00,2,7/01/2013 01:00:00
2068,1008-2013,5.4040866,52.9185395,7/1/2013 1:30,2,7/01/2013 01:30:00
2069,1008-2013,5.4041239,52.9185342,7/1/2013 2:00,2,7/01/2013 02:00:00
2070,1008-2013,5.404138,52.9184949,7/1/2013 2:30,2,7/01/2013 02:30:00
2071,1008-2013,5.4040889,52.9185161,7/1/2013 3:01,2,7/01/2013 03:01:00
2072,1008-2013,5.4030765,52.9178386,7/1/2013 3:31,2,7/01/2013 03:31:00
2073,1008-2013,5.3881024,52.8917331,7/1/2013 3:47,2,7/01/2013 03:47:00
2074,1008-2013,5.3956169,52.8802898,7/1/2013 4:10,2,7/01/2013 04:10:00
2075,1008-2013,5.3957602,52.8802225,7/1/2013 4:40,2,7/01/2013 04:40:00
2076,1008-2013,5.3960347,52.8808538,7/1/2013 5:04,2,7/01/2013 05:04:00
2077,1008-2013,5.3960488,52.8810546,7/1/2013 5:19,2,7/01/2013 05:19:00
2078,1008-2013,5.3955863,52.8813147,7/1/2013 5:34,2,7/01/2013 05:34:00
2079,1008-2013,5.3952116,52.8808623,7/1/2013 5:53,2,7/01/2013 05:53:00
2080,1008-2013,5.3950081,52.8806057,7/1/2013 6:09,2,7/01/2013 06:09:00
2081,1008-2013,5.3952209,52.8803667,7/1/2013 6:25,2,7/01/2013 06:25:00
2082,1008-2013,5.3952373,52.8803618,7/1/2013 6:40,2,7/01/2013 06:40:00
2083,1008-2013,5.3950559,52.8801589,7/1/2013 6:55,2,7/01/2013 06:55:00
2084,1008-2013,5.3939442,52.8791866,7/1/2013 7:10,2,7/01/2013 07:10:00
2085,1008-2013,5.3810848,52.8714661,7/1/2013 7:25,2,7/01/2013 07:25:00
2086,1008-2013,5.3809399,52.8712749,7/1/2013 7:40,2,7/01/2013 07:40:00
2087,1008-2013,5.3809544,52.8713375,7/1/2013 7:56,2,7/01/2013 07:56:00
2088,1008-2013,5.3810639,52.8714018,7/1/2013 8:11,2,7/01/2013 08:11:00
2089,1008-2013,5.3790623,52.8716231,7/1/2013 8:26,2,7/01/2013 08:26:00
2090,1008-2013,5.3794716,52.8712633,7/1/2013 8:40,2,7/01/2013 08:40:00
2091,1008-2013,5.3812605,52.8721826,7/1/2013 8:55,2,7/01/2013 08:55:00
2092,1008-2013,5.3827823,52.8761741,7/1/2013 9:10,2,7/01/2013 09:10:00
2093,1008-2013,5.3899208,52.8785073,7/1/2013 9:25,2,7/01/2013 09:25:00
2094,1008-2013,5.3946939,52.8816111,7/1/2013 9:40,2,7/01/2013 09:40:00
2095,1008-2013,5.3934765,52.8817015,7/1/2013 10:00,2,7/01/2013 10:00:00
2096,1008-2013,5.3936931,52.8817318,7/1/2013 10:15,2,7/01/2013 10:15:00
2097,1008-2013,5.393681,52.8817273,7/1/2013 10:30,2,7/01/2013 10:30:00
2098,1008-2013,5.3936166,52.8816421,7/1/2013 10:45,2,7/01/2013 10:45:00
2099,1008-2013,5.3937299,52.8816569,7/1/2013 11:00,2,7/01/2013 11:00:00
2100,1008-2013,5.3938071,52.8816645,7/1/2013 11:15,2,7/01/2013 11:15:00
2101,1008-2013,5.3940717,52.8815921,7/1/2013 11:30,2,7/01/2013 11:30:00
2102,1008-2013,5.4463182,52.849467,7/1/2013 11:58,2,7/01/2013 11:58:00
2103,1008-2013,5.4785769,52.9111352,7/1/2013 12:29,2,7/01/2013 12:29:00
2104,1008-2013,5.4384977,52.9292761,7/1/2013 12:52,2,7/01/2013 12:52:00
2105,1008-2013,5.4384967,52.929274,7/1/2013 13:07,2,7/01/2013 13:07:00
2106,1008-2013,5.4385105,52.9292762,7/1/2013 13:23,2,7/01/2013 13:23:00
2107,1008-2013,5.3909421,52.8812837,7/1/2013 13:53,2,7/01/2013 13:53:00
2108,1008-2013,5.3859043,52.873062,7/1/2013 14:08,2,7/01/2013 14:08:00
2109,1008-2013,5.3857584,52.8728865,7/1/2013 14:32,2,7/01/2013 14:32:00
2110,1008-2013,5.3852845,52.8722218,7/1/2013 15:01,2,7/01/2013 15:01:00
2111,1008-2013,5.3862042,52.8728337,7/1/2013 16:01,2,7/01/2013 16:01:00
2112,1008-2013,5.3878178,52.8744421,7/1/2013 16:31,2,7/01/2013 16:31:00
2113,1008-2013,5.396034,52.8806741,7/1/2013 17:01,2,7/01/2013 17:01:00
2114,1008-2013,5.395122,52.8812976,7/1/2013 17:31,2,7/01/2013 17:31:00
2115,1008-2013,5.395026,52.8812405,7/1/2013 18:02,2,7/01/2013 18:02:00
2116,1008-2013,5.3943589,52.8813074,7/1/2013 18:32,2,7/01/2013 18:32:00
2117,1008-2013,5.394581,52.8813661,7/1/2013 19:01,2,7/01/2013 19:01:00
2118,1008-2013,5.403919,52.9179891,7/1/2013 19:30,2,7/01/2013 19:30:00
2119,1008-2013,5.4039666,52.9180205,7/1/2013 20:00,2,7/01/2013 20:00:00
2120,1008-2013,5.4040658,52.9185415,7/1/2013 20:30,2,7/01/2013 20:30:00
2121,1008-2013,5.4041468,52.9185529,7/1/2013 21:01,2,7/01/2013 21:01:00
2122,1008-2013,5.404062,52.918448,7/1/2013 21:31,2,7/01/2013 21:31:00
2123,1008-2013,5.4040926,52.9184403,7/1/2013 22:01,2,7/01/2013 22:01:00
2124,1008-2013,5.4042884,52.9183104,7/1/2013 22:31,2,7/01/2013 22:31:00
2125,1008-2013,5.404305,52.9187472,7/1/2013 23:01,2,7/01/2013 23:01:00
2126,1008-2013,5.4043141,52.9187552,7/1/2013 23:31,2,7/01/2013 23:31:00
2127,1008-2013,5.4043604,52.9187334,7/2/2013 0:01,2,7/02/2013 00:01:00
2128,1008-2013,5.4042977,52.9187499,7/2/2013 0:31,2,7/02/2013 00:31:00
2129,1008-2013,5.4042797,52.9187825,7/2/2013 1:01,2,7/02/2013 01:01:00
2130,1008-2013,5.4042698,52.918785,7/2/2013 1:31,2,7/02/2013 01:31:00
2131,1008-2013,5.4042861,52.9187807,7/2/2013 2:01,2,7/02/2013 02:01:00
2132,1008-2013,5.4042899,52.9187747,7/2/2013 2:31,2,7/02/2013 02:31:00
2133,1008-2013,5.4043421,52.9188002,7/2/2013 3:02,2,7/02/2013 03:02:00
2134,1008-2013,5.4042436,52.9182772,7/2/2013 3:32,2,7/02/2013 03:32:00
2135,1008-2013,5.4198016,52.9107893,7/2/2013 3:54,2,7/02/2013 03:54:00
2136,1008-2013,5.416646,52.9097729,7/2/2013 4:14,2,7/02/2013 04:14:00
2137,1008-2013,5.4162287,52.9097716,7/2/2013 4:29,2,7/02/2013 04:29:00
2138,1008-2013,5.4170567,52.9092006,7/2/2013 4:44,2,7/02/2013 04:44:00
2139,1008-2013,5.4339643,52.9227713,7/2/2013 4:59,2,7/02/2013 04:59:00
2140,1008-2013,5.4339004,52.9228494,7/2/2013 5:14,2,7/02/2013 05:14:00
2141,1008-2013,5.4344611,52.9227174,7/2/2013 5:29,2,7/02/2013 05:29:00
2142,1008-2013,5.4344093,52.9226422,7/2/2013 5:44,2,7/02/2013 05:44:00
2143,1008-2013,5.4341817,52.9225699,7/2/2013 5:59,2,7/02/2013 05:59:00
2144,1008-2013,5.4340908,52.9225765,7/2/2013 6:14,2,7/02/2013 06:14:00
2145,1008-2013,5.4344149,52.9227944,7/2/2013 6:29,2,7/02/2013 06:29:00
2146,1008-2013,5.4344388,52.9225855,7/2/2013 6:44,2,7/02/2013 06:44:00
2147,1008-2013,5.4337162,52.9222085,7/2/2013 6:59,2,7/02/2013 06:59:00
2148,1008-2013,5.4340706,52.9220663,7/2/2013 7:14,2,7/02/2013 07:14:00
2149,1008-2013,5.4317507,52.9185988,7/2/2013 7:29,2,7/02/2013 07:29:00
2150,1008-2013,5.3794169,52.8711236,7/2/2013 7:44,2,7/02/2013 07:44:00
2151,1008-2013,5.3789411,52.8713313,7/2/2013 8:00,2,7/02/2013 08:00:00
2152,1008-2013,5.3791409,52.87132,7/2/2013 8:15,2,7/02/2013 08:15:00
2153,1008-2013,5.3791555,52.8713592,7/2/2013 8:30,2,7/02/2013 08:30:00
2154,1008-2013,5.3790634,52.8715622,7/2/2013 8:45,2,7/02/2013 08:45:00
2155,1008-2013,5.3792489,52.8714892,7/2/2013 9:00,2,7/02/2013 09:00:00
2156,1008-2013,5.3792761,52.8714875,7/2/2013 9:15,2,7/02/2013 09:15:00
2157,1008-2013,5.3792268,52.8714095,7/2/2013 9:30,2,7/02/2013 09:30:00
2158,1008-2013,5.3791256,52.8713213,7/2/2013 9:45,2,7/02/2013 09:45:00
2159,1008-2013,5.3792307,52.8713553,7/2/2013 9:59,2,7/02/2013 09:59:00
2160,1008-2013,5.3791723,52.8713781,7/2/2013 10:14,2,7/02/2013 10:14:00
2161,1008-2013,5.3790653,52.8711791,7/2/2013 10:30,2,7/02/2013 10:30:00
2162,1008-2013,5.3793393,52.8714856,7/2/2013 11:00,2,7/02/2013 11:00:00
2163,1008-2013,5.3792887,52.871493,7/2/2013 11:14,2,7/02/2013 11:14:00
2164,1008-2013,5.3791306,52.8714309,7/2/2013 11:30,2,7/02/2013 11:30:00
2165,1008-2013,5.3791136,52.8715151,7/2/2013 11:46,2,7/02/2013 11:46:00
2166,1008-2013,5.3792473,52.8715512,7/2/2013 12:01,2,7/02/2013 12:01:00
2167,1008-2013,5.3792974,52.8714072,7/2/2013 12:16,2,7/02/2013 12:16:00
2168,1008-2013,5.3787882,52.8713069,7/2/2013 12:31,2,7/02/2013 12:31:00
2169,1008-2013,5.3789249,52.8713584,7/2/2013 12:46,2,7/02/2013 12:46:00
2170,1008-2013,5.3787495,52.8712966,7/2/2013 13:01,2,7/02/2013 13:01:00
2171,1008-2013,5.3890775,52.8709247,7/2/2013 13:31,2,7/02/2013 13:31:00
2172,1008-2013,5.3883704,52.8700958,7/2/2013 14:01,2,7/02/2013 14:01:00
2173,1008-2013,5.3883389,52.8701299,7/2/2013 14:17,2,7/02/2013 14:17:00
2174,1008-2013,5.3789936,52.8713678,7/2/2013 14:31,2,7/02/2013 14:31:00
2175,1008-2013,5.3882453,52.8700814,7/2/2013 14:46,2,7/02/2013 14:46:00
2176,1008-2013,5.3874717,52.8705746,7/2/2013 15:01,2,7/02/2013 15:01:00
2177,1008-2013,5.3887042,52.8723713,7/2/2013 15:19,2,7/02/2013 15:19:00
2178,1008-2013,5.3887294,52.8723965,7/2/2013 15:34,2,7/02/2013 15:34:00
2179,1008-2013,5.3787824,52.8715254,7/2/2013 15:59,2,7/02/2013 15:59:00
2180,1008-2013,5.3793401,52.8716989,7/2/2013 16:14,2,7/02/2013 16:14:00
2181,1008-2013,5.3794225,52.871684,7/2/2013 16:29,2,7/02/2013 16:29:00
2182,1008-2013,5.3794581,52.8716808,7/2/2013 16:44,2,7/02/2013 16:44:00
2183,1008-2013,5.3793669,52.8715161,7/2/2013 16:59,2,7/02/2013 16:59:00
2184,1008-2013,5.379438,52.8715216,7/2/2013 17:14,2,7/02/2013 17:14:00
2185,1008-2013,5.379597,52.8717291,7/2/2013 17:29,2,7/02/2013 17:29:00
2186,1008-2013,5.3793121,52.8716687,7/2/2013 17:44,2,7/02/2013 17:44:00
2187,1008-2013,5.3792709,52.8716809,7/2/2013 17:59,2,7/02/2013 17:59:00
2188,1008-2013,5.3793921,52.871792,7/2/2013 18:14,2,7/02/2013 18:14:00
2189,1008-2013,5.3905286,52.873576,7/2/2013 18:29,2,7/02/2013 18:29:00
2190,1008-2013,5.3890081,52.8722491,7/2/2013 18:44,2,7/02/2013 18:44:00
2191,1008-2013,5.3889921,52.8722647,7/2/2013 18:59,2,7/02/2013 18:59:00
2192,1008-2013,5.3860535,52.8741573,7/2/2013 19:16,2,7/02/2013 19:16:00
2193,1008-2013,5.4324635,52.9234252,7/2/2013 19:31,2,7/02/2013 19:31:00
2194,1008-2013,5.4400993,52.9307271,7/2/2013 20:01,2,7/02/2013 20:01:00
2195,1008-2013,5.4398799,52.9307027,7/2/2013 20:34,2,7/02/2013 20:34:00
2196,1008-2013,5.4398795,52.930725,7/2/2013 21:04,2,7/02/2013 21:04:00
2197,1008-2013,5.4399085,52.9307029,7/2/2013 21:34,2,7/02/2013 21:34:00
2198,1008-2013,5.4400805,52.9307134,7/2/2013 22:04,2,7/02/2013 22:04:00
2199,1008-2013,5.4395404,52.930759,7/2/2013 22:34,2,7/02/2013 22:34:00
2200,1008-2013,5.4398062,52.9306913,7/2/2013 23:05,2,7/02/2013 23:05:00
2201,1008-2013,5.4401113,52.9307281,7/2/2013 23:37,2,7/02/2013 23:37:00
2202,1008-2013,5.4402344,52.9309403,7/3/2013 0:07,2,7/03/2013 00:07:00
2203,1008-2013,5.4401623,52.9307591,7/3/2013 0:37,2,7/03/2013 00:37:00
2204,1008-2013,5.4401926,52.9308042,7/3/2013 1:07,2,7/03/2013 01:07:00
2205,1008-2013,5.4401756,52.9308142,7/3/2013 1:37,2,7/03/2013 01:37:00
2206,1008-2013,5.4401208,52.9306881,7/3/2013 2:07,2,7/03/2013 02:07:00
2207,1008-2013,5.4402207,52.9307,7/3/2013 2:37,2,7/03/2013 02:37:00
2208,1008-2013,5.4398711,52.9306641,7/3/2013 3:08,2,7/03/2013 03:08:00
2209,1008-2013,5.433418,52.922617,7/3/2013 3:38,2,7/03/2013 03:38:00
2210,1008-2013,5.4329398,52.9225141,7/3/2013 3:55,2,7/03/2013 03:55:00
2211,1008-2013,5.433038,52.9223841,7/3/2013 4:14,2,7/03/2013 04:14:00
2212,1008-2013,5.4283622,52.9182061,7/3/2013 4:29,2,7/03/2013 04:29:00
2213,1008-2013,5.4146889,52.9113606,7/3/2013 4:44,2,7/03/2013 04:44:00
2214,1008-2013,5.4149753,52.910965,7/3/2013 4:59,2,7/03/2013 04:59:00
2215,1008-2013,5.4151805,52.9107683,7/3/2013 5:14,2,7/03/2013 05:14:00
2216,1008-2013,5.4157741,52.911872,7/3/2013 5:29,2,7/03/2013 05:29:00
2217,1008-2013,5.4148594,52.9111564,7/3/2013 5:44,2,7/03/2013 05:44:00
2218,1008-2013,5.4148846,52.9112543,7/3/2013 5:59,2,7/03/2013 05:59:00
2219,1008-2013,5.4157344,52.9103599,7/3/2013 6:14,2,7/03/2013 06:14:00
2220,1008-2013,5.4150372,52.9109792,7/3/2013 6:30,2,7/03/2013 06:30:00
2221,1008-2013,5.4149962,52.9109462,7/3/2013 6:45,2,7/03/2013 06:45:00
2222,1008-2013,5.4150505,52.9109392,7/3/2013 7:00,2,7/03/2013 07:00:00
2223,1008-2013,5.4150059,52.9118023,7/3/2013 7:15,2,7/03/2013 07:15:00
2224,1008-2013,5.4153413,52.9105047,7/3/2013 7:30,2,7/03/2013 07:30:00
2225,1008-2013,5.4149793,52.9110063,7/3/2013 7:45,2,7/03/2013 07:45:00
2226,1008-2013,5.4149415,52.9110464,7/3/2013 8:00,2,7/03/2013 08:00:00
2227,1008-2013,5.4149686,52.9110069,7/3/2013 8:15,2,7/03/2013 08:15:00
2228,1008-2013,5.4144082,52.9116854,7/3/2013 8:30,2,7/03/2013 08:30:00
2229,1008-2013,5.414832,52.9111678,7/3/2013 8:45,2,7/03/2013 08:45:00
2230,1008-2013,5.4042091,52.9184283,7/3/2013 9:00,2,7/03/2013 09:00:00
2231,1008-2013,5.3878779,52.8712066,7/3/2013 9:16,2,7/03/2013 09:16:00
2232,1008-2013,5.3877047,52.871213,7/3/2013 9:30,2,7/03/2013 09:30:00
2233,1008-2013,5.3918236,52.8680431,7/3/2013 9:46,2,7/03/2013 09:46:00
2234,1008-2013,5.3946435,52.8812852,7/3/2013 10:16,2,7/03/2013 10:16:00
2235,1008-2013,5.3946258,52.8812346,7/3/2013 10:30,2,7/03/2013 10:30:00
2236,1008-2013,5.394471,52.8812618,7/3/2013 10:46,2,7/03/2013 10:46:00
2237,1008-2013,5.3944628,52.8812634,7/3/2013 11:01,2,7/03/2013 11:01:00
2238,1008-2013,5.402595,52.8992414,7/3/2013 11:16,2,7/03/2013 11:16:00
2239,1008-2013,5.4329542,52.9234764,7/3/2013 11:31,2,7/03/2013 11:31:00
2240,1008-2013,5.4346825,52.9261553,7/3/2013 11:47,2,7/03/2013 11:47:00
2241,1008-2013,5.4506661,52.9552607,7/3/2013 12:05,2,7/03/2013 12:05:00
2242,1008-2013,5.4606412,52.989839,7/3/2013 12:20,-1,7/03/2013 12:20:00
2243,1008-2013,5.4606031,52.9897446,7/3/2013 12:35,-1,7/03/2013 12:35:00
2244,1008-2013,5.4611319,52.9942331,7/3/2013 12:51,-1,7/03/2013 12:51:00
2245,1008-2013,5.4022904,52.9888742,7/3/2013 13:06,-1,7/03/2013 13:06:00
2246,1008-2013,5.4021483,52.9888085,7/3/2013 13:21,-1,7/03/2013 13:21:00
2247,1008-2013,5.4132265,52.978563,7/3/2013 13:36,-1,7/03/2013 13:36:00
2248,1008-2013,5.4137126,52.9786331,7/3/2013 13:51,-1,7/03/2013 13:51:00
2249,1008-2013,5.4625414,52.9898467,7/3/2013 14:07,-1,7/03/2013 14:07:00
2250,1008-2013,5.4623816,52.9897287,7/3/2013 14:22,-1,7/03/2013 14:22:00
2251,1008-2013,5.4621652,52.9908314,7/3/2013 14:37,-1,7/03/2013 14:37:00
2252,1008-2013,5.4626662,52.9897823,7/3/2013 14:52,-1,7/03/2013 14:52:00
2253,1008-2013,5.4628006,52.9897152,7/3/2013 15:07,-1,7/03/2013 15:07:00
2254,1008-2013,5.4631319,52.9896212,7/3/2013 15:22,-1,7/03/2013 15:22:00
2255,1008-2013,5.463079,52.9896244,7/3/2013 15:38,-1,7/03/2013 15:38:00
2256,1008-2013,5.4631697,52.989591,7/3/2013 15:53,-1,7/03/2013 15:53:00
2257,1008-2013,5.4628678,52.9897595,7/3/2013 16:08,-1,7/03/2013 16:08:00
2258,1008-2013,5.4629866,52.9896679,7/3/2013 16:23,-1,7/03/2013 16:23:00
2259,1008-2013,5.4632533,52.9897628,7/3/2013 16:38,-1,7/03/2013 16:38:00
2260,1008-2013,5.4618853,52.9893476,7/3/2013 16:53,-1,7/03/2013 16:53:00
2261,1008-2013,5.4617262,52.9892638,7/3/2013 17:08,-1,7/03/2013 17:08:00
2262,1008-2013,5.460717,52.9898678,7/3/2013 17:23,-1,7/03/2013 17:23:00
2263,1008-2013,5.4615062,52.9896704,7/3/2013 17:38,-1,7/03/2013 17:38:00
2264,1008-2013,5.461951,52.9895875,7/3/2013 17:53,-1,7/03/2013 17:53:00
2265,1008-2013,5.4624673,52.9894678,7/3/2013 18:08,-1,7/03/2013 18:08:00
2266,1008-2013,5.4624287,52.9894841,7/3/2013 18:23,-1,7/03/2013 18:23:00
2267,1008-2013,5.4622908,52.9895779,7/3/2013 18:38,-1,7/03/2013 18:38:00
2268,1008-2013,5.4677008,52.992473,7/3/2013 18:53,-1,7/03/2013 18:53:00
2269,1008-2013,5.5470455,53.0031952,7/3/2013 19:08,-1,7/03/2013 19:08:00
2270,1008-2013,5.573464,53.0013707,7/3/2013 19:38,-1,7/03/2013 19:38:00
2271,1008-2013,5.5736003,53.0014543,7/3/2013 20:09,-1,7/03/2013 20:09:00
2272,1008-2013,5.5732591,53.0017814,7/3/2013 20:38,-1,7/03/2013 20:38:00
2273,1008-2013,5.5780382,53.0015524,7/3/2013 21:08,-1,7/03/2013 21:08:00
2274,1008-2013,5.5768319,53.0016387,7/3/2013 21:38,-1,7/03/2013 21:38:00
2275,1008-2013,5.576811,53.0016632,7/3/2013 22:08,-1,7/03/2013 22:08:00
2276,1008-2013,5.5767891,53.0016672,7/3/2013 22:38,-1,7/03/2013 22:38:00
2277,1008-2013,5.5767969,53.0016655,7/3/2013 23:09,-1,7/03/2013 23:09:00
2278,1008-2013,5.5767798,53.0016671,7/3/2013 23:39,-1,7/03/2013 23:39:00
2279,1008-2013,5.576765,53.0016472,7/4/2013 0:09,-1,7/04/2013 00:09:00
2280,1008-2013,5.5767874,53.0016504,7/4/2013 0:39,-1,7/04/2013 00:39:00
2281,1008-2013,5.5767573,53.0016892,7/4/2013 1:09,-1,7/04/2013 01:09:00
2282,1008-2013,5.5767757,53.0016691,7/4/2013 1:39,-1,7/04/2013 01:39:00
2283,1008-2013,5.5767831,53.0016559,7/4/2013 2:10,-1,7/04/2013 02:10:00
2284,1008-2013,5.5768098,53.0016553,7/4/2013 2:40,-1,7/04/2013 02:40:00
2285,1008-2013,5.5767544,53.0016914,7/4/2013 3:10,-1,7/04/2013 03:10:00
2286,1008-2013,5.5570489,53.020825,7/4/2013 3:28,-1,7/04/2013 03:28:00
2287,1008-2013,5.5383222,53.0231886,7/4/2013 3:58,-1,7/04/2013 03:58:00
2288,1008-2013,5.5365074,53.0344948,7/4/2013 4:13,-1,7/04/2013 04:13:00
2289,1008-2013,5.5365622,53.034488,7/4/2013 4:28,-1,7/04/2013 04:28:00
2290,1008-2013,5.5368101,53.0344816,7/4/2013 4:43,-1,7/04/2013 04:43:00
2291,1008-2013,5.5367021,53.0345077,7/4/2013 4:58,-1,7/04/2013 04:58:00
2292,1008-2013,5.5363336,53.0343521,7/4/2013 5:13,-1,7/04/2013 05:13:00
2293,1008-2013,5.5357536,53.034301,7/4/2013 5:28,-1,7/04/2013 05:28:00
2294,1008-2013,5.5356725,53.0342424,7/4/2013 5:43,-1,7/04/2013 05:43:00
2295,1008-2013,5.53579,53.0340395,7/4/2013 5:58,-1,7/04/2013 05:58:00
2296,1008-2013,5.5365386,53.0348047,7/4/2013 6:14,-1,7/04/2013 06:14:00
2297,1008-2013,5.5367633,53.0346419,7/4/2013 6:29,-1,7/04/2013 06:29:00
2298,1008-2013,5.5366414,53.0344105,7/4/2013 6:44,-1,7/04/2013 06:44:00
2299,1008-2013,5.535469,53.0337893,7/4/2013 6:59,-1,7/04/2013 06:59:00
2300,1008-2013,5.5539446,53.0447315,7/4/2013 7:14,-1,7/04/2013 07:14:00
2301,1008-2013,5.5805536,53.0778375,7/4/2013 7:28,-1,7/04/2013 07:28:00
2302,1008-2013,5.5807818,53.0780827,7/4/2013 7:44,-1,7/04/2013 07:44:00
2303,1008-2013,5.5805933,53.0782577,7/4/2013 7:59,-1,7/04/2013 07:59:00
2304,1008-2013,5.5809881,53.0785873,7/4/2013 8:14,-1,7/04/2013 08:14:00
2305,1008-2013,5.574153,53.0789514,7/4/2013 8:29,-1,7/04/2013 08:29:00
2306,1008-2013,5.5738341,53.078842,7/4/2013 8:44,-1,7/04/2013 08:44:00
2307,1008-2013,5.5740918,53.0795982,7/4/2013 8:59,-1,7/04/2013 08:59:00
2308,1008-2013,5.5993764,53.101794,7/4/2013 9:14,-1,7/04/2013 09:14:00
2309,1008-2013,5.5978529,53.1013837,7/4/2013 9:29,-1,7/04/2013 09:29:00
2310,1008-2013,5.5951632,53.1011232,7/4/2013 9:45,-1,7/04/2013 09:45:00
2311,1008-2013,5.5951961,53.1008591,7/4/2013 10:00,-1,7/04/2013 10:00:00
2312,1008-2013,5.5949767,53.1009085,7/4/2013 10:15,-1,7/04/2013 10:15:00
2313,1008-2013,5.5950963,53.1013241,7/4/2013 10:30,-1,7/04/2013 10:30:00
2314,1008-2013,5.5948157,53.1012007,7/4/2013 10:45,-1,7/04/2013 10:45:00
2315,1008-2013,5.5998994,53.1114946,7/4/2013 11:00,-1,7/04/2013 11:00:00
2316,1008-2013,5.5997585,53.1127219,7/4/2013 11:15,-1,7/04/2013 11:15:00
2317,1008-2013,5.6032604,53.1274303,7/4/2013 11:30,-1,7/04/2013 11:30:00
2318,1008-2013,5.6032286,53.1274049,7/4/2013 11:45,-1,7/04/2013 11:45:00
2319,1008-2013,5.6031289,53.1274265,7/4/2013 12:00,-1,7/04/2013 12:00:00
2320,1008-2013,5.6029297,53.1273938,7/4/2013 12:15,-1,7/04/2013 12:15:00
