"ID","lng","lat","date_time","icons","index"
"2002-2014","5.44045740000001","52.9247104","2014-05-22T07:41:38Z","1","2447"
"2002-2014","5.44045806391394","52.9247431767471","2014-05-22T08:01:27Z","1","2448"
"2002-2014","5.44046409999999","52.9247311","2014-05-22T08:41:41Z","1","2450"
"2002-2014","5.44042880001218","52.9247156500038","2014-05-22T11:17:19Z","1","2454"
"2002-2014","5.44043219999999","52.9247454","2014-05-22T22:14:56Z","1","2472"
"2002-2014","5.4404799","52.9247115","2014-05-22T23:24:34Z","1","2475"
"2002-2014","5.44047094999991","52.92473555","2014-05-22T23:49:12Z","1","2476"
"2002-2014","5.4404823","52.924719","2014-05-23T01:16:35Z","1","2478"
"2002-2014","5.44046604999961","52.9247257500002","2014-05-23T02:13:07Z","1","2480"
"2002-2014","5.4404685","52.9247329","2014-05-23T02:47:43Z","1","2481"
"2002-2014","5.44045873844099","52.9247326286753","2014-05-23T03:07:39Z","1","2482"
"2002-2014","5.440462","52.9247276","2014-05-23T04:23:27Z","1","2485"
"2002-2014","5.44046524967457","52.9247105373605","2014-05-23T05:12:48Z","1","2487"
"2002-2014","5.44043094999927","52.9247258000003","2014-05-23T06:09:41Z","1","2488"
"2002-2014","5.44048456437462","52.9247259123663","2014-05-23T06:54:39Z","1","2490"
"2002-2014","5.44044830000756","52.9247238000014","2014-05-23T11:27:33Z","1","2498"
"2002-2014","5.44044509999999","52.9247386","2014-05-23T21:39:37Z","1","2516"
"2002-2014","5.44044630000001","52.9247193","2014-05-23T22:10:00Z","1","2517"
"2002-2014","5.4404459","52.9247376","2014-05-23T22:39:52Z","1","2518"
"2002-2014","5.44046189999999","52.9247302","2014-05-23T23:09:44Z","1","2519"
"2002-2014","5.4404243","52.9247357","2014-05-24T02:09:41Z","1","2525"
"2002-2014","5.4404325","52.9247184999999","2014-05-24T02:39:35Z","1","2526"
