"ID","lng","lat","date_time","icons","index"
"2002-2014","5.44404665000441","52.9261865000016","2014-03-31T08:55:17Z","1","323"
"2002-2014","5.44406249999999","52.9261981","2014-03-31T09:10:04Z","1","324"
"2002-2014","5.4434676","52.9264194","2014-03-31T09:40:45Z","1","325"
"2002-2014","5.44266122628918","52.9242670531211","2014-03-31T10:11:09Z","1","326"
"2002-2014","5.44269454992246","52.9242432000221","2014-03-31T10:36:04Z","1","327"
"2002-2014","5.4426989","52.9242856","2014-03-31T10:55:24Z","1","328"
"2002-2014","5.4429166","52.9242871","2014-03-31T11:25:47Z","1","329"
"2002-2014","5.44282779999967","52.9242715500001","2014-03-31T11:50:27Z","1","330"
"2002-2014","5.44283579999995","52.9243095","2014-03-31T12:10:30Z","1","331"
"2002-2014","5.44286619999999","52.9243086","2014-03-31T12:45:15Z","1","332"
"2002-2014","5.4401221","52.9308047","2014-03-31T13:45:16Z","1","333"
"2002-2014","5.4401046","52.9308231","2014-03-31T14:15:12Z","1","334"
"2002-2014","5.4401788","52.9308236","2014-03-31T14:44:59Z","1","335"
"2002-2014","5.4401346","52.9308373","2014-03-31T15:15:08Z","1","336"
"2002-2014","5.4401541","52.9308416","2014-03-31T15:44:57Z","1","337"
"2002-2014","5.440194","52.9308629","2014-03-31T16:14:53Z","1","338"
"2002-2014","5.44026550000001","52.9308743","2014-03-31T16:44:46Z","1","339"
"2002-2014","5.4402915","52.9308238","2014-03-31T17:15:05Z","1","340"
"2002-2014","5.4402813","52.9307937","2014-03-31T17:44:58Z","1","341"
"2002-2014","5.44028580000001","52.9308019","2014-03-31T18:15:02Z","1","342"
"2002-2014","5.4402773","52.9308054","2014-03-31T18:45:27Z","1","343"
"2002-2014","5.4402398","52.9308096","2014-03-31T19:15:21Z","1","344"
"2002-2014","5.440241","52.9308264","2014-03-31T19:45:11Z","1","345"
